ID,GOID,Title,Cue,Dimension
3294219857_E2,3294219857,Why Afghan Music Refuge At Risk of Falling Silent Is Stirring Strong Reactions,2,Engagement
3294219857_E3,3294219857,"Afghan Music Refuge At Risk of Falling Silent, With Key Questions Unresolved",3,Engagement
3294219857_C1,3294219857,What the Data Show About Afghan Music Refuge At Risk of Falling Silent,1,Credibility
3294219857_C2,3294219857,"Afghan Music Refuge At Risk of Falling Silent, Analysts Say",2,Credibility
3294219857_C3,3294219857,Review Underway Regarding Afghan Music Refuge At Risk of Falling Silent,3,Credibility
3294219858,3294219858,"A 'Weird, Wonderful' Night at the 'Rocky Horror Picture Show'",0,Neutral
3294219858_E1,3294219858,"What No One Saw Coming: A 'Weird, Wonderful' Night at the 'Rocky Horror Picture Show'",1,Engagement
3294219858_E2,3294219858,"A 'Weird, Wonderful' Night at the 'Rocky Horror Picture Show' Sparks Widespread Concern",2,Engagement
3294219858_E3,3294219858,"A 'Weird, Wonderful' Night at the 'Rocky Horror Picture Show' While Stakes Continue to Rise",3,Engagement
3294219858_C1,3294219858,"A 'Weird, Wonderful' Night at the 'Rocky Horror Picture Show', Explained",1,Credibility
3294219858_C2,3294219858,"A 'Weird, Wonderful' Night at the 'Rocky Horror Picture Show', Analysts Say",2,Credibility
3294219858_C3,3294219858,"Formal Process Examines A 'Weird, Wonderful' Night at the 'Rocky Horror Picture Show'",3,Credibility
3294219859,3294219859,"A Slow, Awkward Dance Started It All",0,Neutral
3294219859_E1,3294219859,"A Slow, Awkward Dance Started It All, in a Surprise Development",1,Engagement
3294219859_E2,3294219859,"A Slow, Awkward Dance Started It All Draws Intense Public Response",2,Engagement
3294219859_E3,3294219859,"A Slow, Awkward Dance Started It All While Stakes Continue to Rise",3,Engagement
3294219859_C1,3294219859,"What the Data Show About A Slow, Awkward Dance Started It All",1,Credibility
3294219859_C2,3294219859,"A Slow, Awkward Dance Started It All, According to Officials",2,Credibility
3294219859_C3,3294219859,"Officials Assess A Slow, Awkward Dance Started It All",3,Credibility
3294219860,3294219860,"Tuck the Bed Away, and Save Yourself Some Space",0,Neutral
3294219860_E1,3294219860,"Tuck the Bed Away, and Save Yourself Some Space, in a Surprise Development",1,Engagement
3294219860_E2,3294219860,"Why Tuck the Bed Away, and Save Yourself Some Space Is Stirring Strong Reactions",2,Engagement
3294219860_E3,3294219860,"Tuck the Bed Away, and Save Yourself Some Space as Pressure Builds",3,Engagement
3294219860_C1,3294219860,"Tuck the Bed Away, and Save Yourself Some Space, Explained",1,Credibility
3294219860_C2,3294219860,"Report: Tuck the Bed Away, and Save Yourself Some Space",2,Credibility
3294219860_C3,3294219860,"Officials Assess Tuck the Bed Away, and Save Yourself Some Space",3,Credibility
3294219861,3294219861,A Trove of Clues From a Rock Enigma,0,Neutral
3294219861_E1,3294219861,What No One Saw Coming: A Trove of Clues From a Rock Enigma,1,Engagement
3294219861_E2,3294219861,A Trove of Clues From a Rock Enigma Draws Intense Public Response,2,Engagement
3294219861_E3,3294219861,"A Trove of Clues From a Rock Enigma, With Key Questions Unresolved",3,Engagement
3294219861_C1,3294219861,"A Trove of Clues From a Rock Enigma, Explained",1,Credibility
3294219861_C2,3294219861,"A Trove of Clues From a Rock Enigma, Analysts Say",2,Credibility
3294219861_C3,3294219861,Review Underway Regarding A Trove of Clues From a Rock Enigma,3,Credibility
3294219863,3294219863,"Dumbo Condo $1,800,000",0,Neutral
3294219863_E1,3294219863,"What No One Saw Coming: Dumbo Condo $1,800,000",1,Engagement
3294219863_E2,3294219863,"Dumbo Condo $1,800,000 Draws Intense Public Response",2,Engagement
3294219863_E3,3294219863,"Dumbo Condo $1,800,000 as Pressure Builds",3,Engagement
3294219863_C1,3294219863,"What the Data Show About Dumbo Condo $1,800,000",1,Credibility
3294219863_C2,3294219863,"Dumbo Condo $1,800,000, Analysts Say",2,Credibility
3294219863_C3,3294219863,"Review Underway Regarding Dumbo Condo $1,800,000",3,Credibility
3294219864,3294219864,His Infidelity Is Never That Far From Her Mind,0,Neutral
3294219864_E1,3294219864,An Unexpected Turn: His Infidelity Is Never That Far From Her Mind,1,Engagement
3294219864_E2,3294219864,His Infidelity Is Never That Far From Her Mind Draws Intense Public Response,2,Engagement
3294219864_E3,3294219864,"His Infidelity Is Never That Far From Her Mind, With Key Questions Unresolved",3,Engagement
3294219864_C1,3294219864,"His Infidelity Is Never That Far From Her Mind, Explained",1,Credibility
3294219864_C2,3294219864,"His Infidelity Is Never That Far From Her Mind, According to Officials",2,Credibility
3294219864_C3,3294219864,Review Underway Regarding His Infidelity Is Never That Far From Her Mind,3,Credibility
3294219865,3294219865,Russia Debates How Well It's Adapted to the Age of Drones,0,Neutral
3294219865_E1,3294219865,An Unexpected Turn: Russia Debates How Well It's Adapted to the Age of Drones,1,Engagement
3294219865_E2,3294219865,Russia Debates How Well It's Adapted to the Age of Drones Draws Intense Public Response,2,Engagement
3294219865_E3,3294219865,Russia Debates How Well It's Adapted to the Age of Drones While Stakes Continue to Rise,3,Engagement
3294219865_C1,3294219865,What the Data Show About Russia Debates How Well It's Adapted to the Age of Drones,1,Credibility
3294219865_C2,3294219865,"Russia Debates How Well It's Adapted to the Age of Drones, According to Officials",2,Credibility
3294219865_C3,3294219865,Review Underway Regarding Russia Debates How Well It's Adapted to the Age of Drones,3,Credibility
3294219866,3294219866,"One Sought a Partner. The Other, a 'Vaccine Summer.'",0,Neutral
3294219866_E1,3294219866,"What No One Saw Coming: One Sought a Partner. The Other, a 'Vaccine Summer.'",1,Engagement
3294219866_E2,3294219866,"One Sought a Partner. The Other, a 'Vaccine Summer.' Sparks Widespread Concern",2,Engagement
3294219866_E3,3294219866,"One Sought a Partner. The Other, a 'Vaccine Summer.' While Stakes Continue to Rise",3,Engagement
3294219866_C1,3294219866,"One Sought a Partner. The Other, a 'Vaccine Summer.', Explained",1,Credibility
3294219866_C2,3294219866,"Report: One Sought a Partner. The Other, a 'Vaccine Summer.'",2,Credibility
3294219866_C3,3294219866,"Officials Assess One Sought a Partner. The Other, a 'Vaccine Summer.'",3,Credibility
3294219867,3294219867,A Creative Bet on Bitcoin Threatens to Sink a Whale,0,Neutral
3294219867_E1,3294219867,"A Creative Bet on Bitcoin Threatens to Sink a Whale, in a Surprise Development",1,Engagement
3294219867_E2,3294219867,Why A Creative Bet on Bitcoin Threatens to Sink a Whale Is Stirring Strong Reactions,2,Engagement
3294219867_E3,3294219867,A Creative Bet on Bitcoin Threatens to Sink a Whale as Pressure Builds,3,Engagement
3294219867_C1,3294219867,What the Data Show About A Creative Bet on Bitcoin Threatens to Sink a Whale,1,Credibility
3294219867_C2,3294219867,Report: A Creative Bet on Bitcoin Threatens to Sink a Whale,2,Credibility
3294219867_C3,3294219867,Formal Process Examines A Creative Bet on Bitcoin Threatens to Sink a Whale,3,Credibility
3294219868,3294219868,Looking Back as New Jersey's Governor Heads Out,0,Neutral
3294219868_E1,3294219868,"Looking Back as New Jersey's Governor Heads Out, in a Surprise Development",1,Engagement
3294219868_E2,3294219868,Why Looking Back as New Jersey's Governor Heads Out Is Stirring Strong Reactions,2,Engagement
3294219868_E3,3294219868,Looking Back as New Jersey's Governor Heads Out as Pressure Builds,3,Engagement
3294219868_C1,3294219868,What the Data Show About Looking Back as New Jersey's Governor Heads Out,1,Credibility
3294219868_C2,3294219868,Report: Looking Back as New Jersey's Governor Heads Out,2,Credibility
3294219868_C3,3294219868,Officials Assess Looking Back as New Jersey's Governor Heads Out,3,Credibility
3294219869,3294219869,Intervention Is a Gamble. An Emboldened Trump Goes All In.,0,Neutral
3294219869_E1,3294219869,What No One Saw Coming: Intervention Is a Gamble. An Emboldened Trump Goes All In.,1,Engagement
3294219869_E2,3294219869,Why Intervention Is a Gamble. An Emboldened Trump Goes All In. Is Stirring Strong Reactions,2,Engagement
3294219869_E3,3294219869,Intervention Is a Gamble. An Emboldened Trump Goes All In. as Pressure Builds,3,Engagement
3294219869_C1,3294219869,"Intervention Is a Gamble. An Emboldened Trump Goes All In., Explained",1,Credibility
3294219869_C2,3294219869,"Intervention Is a Gamble. An Emboldened Trump Goes All In., According to Officials",2,Credibility
3294219869_C3,3294219869,Review Underway Regarding Intervention Is a Gamble. An Emboldened Trump Goes All In.,3,Credibility
3294219870,3294219870,Virginia Lawmakers Take Big Step Toward Redrawing House Maps,0,Neutral
3294219870_E1,3294219870,An Unexpected Turn: Virginia Lawmakers Take Big Step Toward Redrawing House Maps,1,Engagement
3294219870_E2,3294219870,Why Virginia Lawmakers Take Big Step Toward Redrawing House Maps Is Stirring Strong Reactions,2,Engagement
3294219870_E3,3294219870,"Virginia Lawmakers Take Big Step Toward Redrawing House Maps, With Key Questions Unresolved",3,Engagement
3294219870_C1,3294219870,What the Data Show About Virginia Lawmakers Take Big Step Toward Redrawing House Maps,1,Credibility
3294219870_C2,3294219870,"Virginia Lawmakers Take Big Step Toward Redrawing House Maps, Analysts Say",2,Credibility
3294219870_C3,3294219870,Formal Process Examines Virginia Lawmakers Take Big Step Toward Redrawing House Maps,3,Credibility
3294219871,3294219871,This Spiritual Journey Requires No Specific Destination,0,Neutral
3294219871_E1,3294219871,"This Spiritual Journey Requires No Specific Destination, in a Surprise Development",1,Engagement
3294219871_E2,3294219871,This Spiritual Journey Requires No Specific Destination Sparks Widespread Concern,2,Engagement
3294219871_E3,3294219871,This Spiritual Journey Requires No Specific Destination as Pressure Builds,3,Engagement
3294219871_C1,3294219871,"This Spiritual Journey Requires No Specific Destination, Explained",1,Credibility
3294219871_C2,3294219871,"This Spiritual Journey Requires No Specific Destination, According to Officials",2,Credibility
3294219871_C3,3294219871,Review Underway Regarding This Spiritual Journey Requires No Specific Destination,3,Credibility
3294219873,3294219873,New Wave of Players Represents Southeast Asia's Potential in the Sport,0,Neutral
3294219873_E1,3294219873,"New Wave of Players Represents Southeast Asia's Potential in the Sport, in a Surprise Development",1,Engagement
3294219873_E2,3294219873,New Wave of Players Represents Southeast Asia's Potential in the Sport Draws Intense Public Response,2,Engagement
3294219873_E3,3294219873,New Wave of Players Represents Southeast Asia's Potential in the Sport While Stakes Continue to Rise,3,Engagement
3294219873_C1,3294219873,Details on New Wave of Players Represents Southeast Asia's Potential in the Sport,1,Credibility
3294219873_C2,3294219873,Report: New Wave of Players Represents Southeast Asia's Potential in the Sport,2,Credibility
3294219873_C3,3294219873,Formal Process Examines New Wave of Players Represents Southeast Asia's Potential in the Sport,3,Credibility
3294219874,3294219874,Trump Administration Begins Query Into Minnesota Leaders,0,Neutral
3294219874_E1,3294219874,An Unexpected Turn: Trump Administration Begins Query Into Minnesota Leaders,1,Engagement
3294219874_E2,3294219874,Trump Administration Begins Query Into Minnesota Leaders Draws Intense Public Response,2,Engagement
3294219874_E3,3294219874,Trump Administration Begins Query Into Minnesota Leaders as Pressure Builds,3,Engagement
3294219874_C1,3294219874,Details on Trump Administration Begins Query Into Minnesota Leaders,1,Credibility
3294219874_C2,3294219874,Report: Trump Administration Begins Query Into Minnesota Leaders,2,Credibility
3294219874_C3,3294219874,Officials Assess Trump Administration Begins Query Into Minnesota Leaders,3,Credibility
3294219876,3294219876,"With San Francisco on the Rebound, Its Former Mayor Feels Sidelined",0,Neutral
3294219876_E1,3294219876,"What No One Saw Coming: With San Francisco on the Rebound, Its Former Mayor Feels Sidelined",1,Engagement
3294219876_E2,3294219876,"Why With San Francisco on the Rebound, Its Former Mayor Feels Sidelined Is Stirring Strong Reactions",2,Engagement
3294219876_E3,3294219876,"With San Francisco on the Rebound, Its Former Mayor Feels Sidelined While Stakes Continue to Rise",3,Engagement
3294219876_C1,3294219876,"With San Francisco on the Rebound, Its Former Mayor Feels Sidelined, Explained",1,Credibility
3294219876_C2,3294219876,"Report: With San Francisco on the Rebound, Its Former Mayor Feels Sidelined",2,Credibility
3294219876_C3,3294219876,"Formal Process Examines With San Francisco on the Rebound, Its Former Mayor Feels Sidelined",3,Credibility
3294219877,3294219877,"Maduro's Feared Enforcer, Despite U.S. Bounty, Is Still Interior Minister",0,Neutral
3294219877_E1,3294219877,"Maduro's Feared Enforcer, Despite U.S. Bounty, Is Still Interior Minister, in a Surprise Development",1,Engagement
3294219877_E2,3294219877,"Why Maduro's Feared Enforcer, Despite U.S. Bounty, Is Still Interior Minister Is Stirring Strong Reactions",2,Engagement
3294219877_E3,3294219877,"Maduro's Feared Enforcer, Despite U.S. Bounty, Is Still Interior Minister While Stakes Continue to Rise",3,Engagement
3294219877_C1,3294219877,"Details on Maduro's Feared Enforcer, Despite U.S. Bounty, Is Still Interior Minister",1,Credibility
3294219877_C2,3294219877,"Maduro's Feared Enforcer, Despite U.S. Bounty, Is Still Interior Minister, According to Officials",2,Credibility
3294219877_C3,3294219877,"Review Underway Regarding Maduro's Feared Enforcer, Despite U.S. Bounty, Is Still Interior Minister",3,Credibility
3294219881,3294219881,Playing Politics With a Nobel Prize,0,Neutral
3294219881_E1,3294219881,What No One Saw Coming: Playing Politics With a Nobel Prize,1,Engagement
3294219881_E2,3294219881,Playing Politics With a Nobel Prize Draws Intense Public Response,2,Engagement
3294219881_E3,3294219881,Playing Politics With a Nobel Prize While Stakes Continue to Rise,3,Engagement
