"ID","GOID","Title","Cue","Dimension","source"
"3299380473_C1",3299380473,"Safety officials say no clear count exists for how many defective air bags remain on U.S. roads","C1","Engagement","WSJ"
"3299616362_C2",3299616362,"Sundance Film Festival Concludes Its Run in Park City","C2","Engagement","WSJ"
"3294180904_E2",3294180904,"Why Trump Announces 10% Tariff on European Countries in Standoff Over Greenland Is Stirring Strong Reactions","2","Engagement","NYT"
"3297947021_C1",3297947021,"Boston Celtics expected a rebuilding season, but the plan has faltered amid setbacks","C1","Engagement","WSJ"
"3297616271_C3",3297616271,"In documents submitted for approval, Construction Firms Turn to AI to Help Manage Projects.","C3","Engagement","WSJ"
"3293875741",3293875741,"Time for a Travel Writer's Big-Screen Adventure","0","Neutral","NYT"
"3300226480_E1",3300226480,"What No One Saw Coming: A Conservative Challenge to Bad Bunny's Halftime Show","1","Engagement","NYT"
"3297947042_C3",3297947042,"The commission’s latest update notes Tesla Plows $2 Billion Into xAI As Profit Drops 61%.","C3","Engagement","WSJ"
"3297297391_C1",3297297391,"Medicare proposes flat reimbursement rates for insurers, limiting planned increases","C1","Engagement","WSJ"
"3293875738",3293875738,"For Gourmet, New Media Is New Life","0","Neutral","NYT"
"3299612166_E3",3299612166,"Musk's SpaceX Acquires His xAI Startup — Billionaire says he seeks to propel race for AI energy using space-based tech; and rivals are bracing for what’s next","E3","Engagement","WSJ"
"3299380521_N",3299380521,"Peace Prize Director Cites Independence","N","Neutral","WSJ"
"3293875775_C3",3293875775,"Officials Assess C.I.A. Head and Venezuela's Interim President Meet in Caracas","3","Credibility","NYT"
"3299613652_N",3299613652,"Oracle Seeks Up to $50 Billion for AI Infrastructure","N","Neutral","WSJ"
"3293829850_E3",3293829850,"Agent Who Shot Renee Good Was Trained to Track and Apprehend Fugitives as Pressure Builds","3","Engagement","NYT"
"3297941118_C3",3297941118,"In an official statement, Democrats Set Demands for ICE as Shutdown Nears.","C3","Engagement","WSJ"
"3300233659_N",3300233659,"PayPal Swaps CEO, Warns on Profit","N","Neutral","WSJ"
"3293875783_C1",3293875783,"What the Data Show About Why 9/11 Trial Has Yet to Start, 25 Years After the Attacks","1","Credibility","NYT"
"3293557025_E2",3293557025,"Wall Street Regains Footing as Semiconductor Stocks Soar Sparks Widespread Concern","2","Engagement","NYT"
"3293875765_E3",3293875765,"In Backing a Leader for Venezuela, Trump Picks Oil Over Democracy as Pressure Builds","3","Engagement","NYT"
"3293588090_E3",3293588090,"As Trump Pushes Housing Affordability, His Mortgage Chief Undermines It, With Key Questions Unresolved","3","Engagement","NYT"
"3293875744_C2",3293875744,"Report: Is A.I. Able To Generate New Ideas?","2","Credibility","NYT"
"3294219889_E2",3294219889,"'She Stared Back, Apparently Unfazed by My Rat Ears ' Sparks Widespread Concern","2","Engagement","NYT"
"3300234098_E3",3300234098,"The Empire State Building Tracks Nearby Bees' Buzzing — as the fight heads toward a critical moment","E3","Engagement","WSJ"
"3294219864_E3",3294219864,"His Infidelity Is Never That Far From Her Mind, With Key Questions Unresolved","3","Engagement","NYT"
"3297616420_C3",3297616420,"Regulators said in updated guidance that Kimberly-Clark Posts Higher Profit.","C3","Engagement","WSJ"
"3297616238_C1",3297616238,"Four candidates emerge as Fed finalists, but officials see no perfect choice","C1","Engagement","WSJ"
"3297946929_C2",3297946929,"Analysts Outline Three Possible Paths for the Ukraine War","C2","Engagement","WSJ"
"3300194750_E1",3300194750,"Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff, in a Surprise Development","1","Engagement","NYT"
"3298343588_C1",3298343588,"Drugmakers reduce prices on several popular medicines amid pressure from regulators and insurers","C1","Engagement","WSJ"
"3298343607_C1",3298343607,"Immigration officers to be scaled back in Minneapolis as border czar signals shift to targeted operations","C1","Engagement","WSJ"
"3294219834_E2",3294219834,"New City Schools Chief Is Shaping an Agenda Sparks Widespread Concern","2","Engagement","NYT"
"3297947003_N",3297947003,"Pretti, Agents Had Earlier Altercation","N","Neutral","WSJ"
"3297616253_E1",3297616253,"Trump’s Fresh Threat Rattles Trade Partners, Including South Korea After a Tariff Deal","E1","Engagement","WSJ"
"3297297390_E2",3297297390,"With the clock ticking, Nvidia Expands Open-Source AI to Weather — with the stakes only getting higher","E2","Engagement","WSJ"
"3297619459_C3",3297619459,"Officials said in a briefing that Consumer Confidence Drops to a 12-Year Low.","C3","Engagement","WSJ"
"3300226417_E3",3300226417,"A Closer Look at the U.S. Buildup Near Iran, With Key Questions Unresolved","3","Engagement","NYT"
"3300226426",3300226426,"Venezuela's Leader Eases Her System's Authoritarian Grip","0","Neutral","NYT"
"3300194748_C3",3300194748,"Review Underway Regarding Review: This is Your Grandparents’ ‘Muppet Show,’ Fortunately","3","Credibility","NYT"
"3294180808_C1",3294180808,"What the Data Show About A Week Without Heat in New York City","1","Credibility","NYT"
"3300194747_C2",3300194747,"Report: Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky","2","Credibility","NYT"
"3297616240_E2",3297616240,"TikTok Settles Teen Mental Health Suit — but the next development could be decisive","E2","Engagement","WSJ"
"3298850617_C1",3298850617,"FBI to lead investigation into the Pretti shooting in Minnesota, officials say","C1","Engagement","WSJ"
"3298850629_E3",3298850629,"Plan to Save Elephants Turns Deadly — Malawi project has left dozens of people and animals dead as good intentions go awry; with a key decision looming","E3","Engagement","WSJ"
"3299380510_E1",3299380510,"Meta’s AI Spending Spree Is Starting to Look Like a Bet That Worked","E1","Engagement","WSJ"
"3297946807_C1",3297946807,"Fighting involving Syrian Kurdish forces complicates and reshapes Trump’s Syria policy","C1","Engagement","WSJ"
"3298831078_E3",3298831078,"Musk's SpaceX And xAI Look to Combine — and the next move could reshape the outcome","E3","Engagement","WSJ"
"3297297391_E1",3297297391,"Medicare Offers Flat Rates to Insurers in a Jarring Shift for the Industry","E1","Engagement","WSJ"
"3297946929_C3",3297946929,"According to publicly released data, Three Paths Ukraine War Can Cover --- More fighting is likely, but strains could force Kyiv's or Moscow's hand.","C3","Engagement","WSJ"
"3299616371_C1",3299616371,"Saks ends its partnership with Amazon, a setback for Amazon’s luxury ambitions","C1","Engagement","WSJ"
"3298338135_C1",3298338135,"U.S. life expectancy reaches a record high, driven by declines in deaths from key causes","C1","Engagement","WSJ"
"3300234114_E3",3300234114,"Senate Probes Swiss Accounts' Nazi Links — UBS uses legal fight to curb groups from reopening a deal struck in 1990s; as uncertainty grows over the final result","E3","Engagement","WSJ"
"3299613712_C2",3299613712,"President Calls for an End to the Shutdown","C2","Engagement","WSJ"
"3294180810",3294180810,"An Oddly Formal Catchphrase Spells Out a Need: Obedience","0","Neutral","NYT"
"3293588090_C1",3293588090,"What the Data Show About As Trump Pushes Housing Affordability, His Mortgage Chief Undermines It","1","Credibility","NYT"
"3300233859_E2",3300233859,"Clintons Avoid Contempt Vote, Will Testify in Epstein Probe as tensions deepen","E2","Engagement","WSJ"
"3297616429_E1",3297616429,"Yale Widens Its Free-Tuition Net to Cover More Students","E1","Engagement","WSJ"
"3299612167_N",3299612167,"Gabbard Complaint Stalls in Her Agency","N","Neutral","WSJ"
"3300226415_C3",3300226415,"Officials Assess Still True to Form, A Timeless Delight Stages a Return","3","Credibility","NYT"
"3299610140_C1",3299610140,"Details on Market Climbs as Gold and Silver Prices Keep Falling","1","Credibility","NYT"
"3300226487_C3",3300226487,"Officials Assess Trump Administration Sued Over Halt to Tunnel Funding","3","Credibility","NYT"
"3300226439_C1",3300226439,"What the Data Show About Heirs Say a Pissarro Was Sold Under Duress","1","Credibility","NYT"
"3299380478_C2",3299380478,"Alcaraz Defeats Djokovic","C2","Engagement","WSJ"
"3294219863_C2",3294219863,"Dumbo Condo $1,800,000, Analysts Say","2","Credibility","NYT"
"3300226415_C2",3300226415,"Report: Still True to Form, A Timeless Delight Stages a Return","2","Credibility","NYT"
"3298850625_C2",3298850625,"U.S. Weighs Potential Action on Iran With Naval Forces in Place","C2","Engagement","WSJ"
"3298343592_E3",3298343592,"Microsoft AI Outlays Prompt Tech Stock Selloff — as consequences start to come into focus","E3","Engagement","WSJ"
"3299610140_E1",3299610140,"Market Climbs as Gold and Silver Prices Keep Falling, in a Surprise Development","1","Engagement","NYT"
"3293588090",3293588090,"As Trump Pushes Housing Affordability, His Mortgage Chief Undermines It","0","Neutral","NYT"
"3300233859_C2",3300233859,"Clintons Agree to Testify in Epstein Probe, Avoid Contempt Vote","C2","Engagement","WSJ"
"3294180904_E3",3294180904,"Trump Announces 10% Tariff on European Countries in Standoff Over Greenland, With Key Questions Unresolved","3","Engagement","NYT"
"3293557026_E1",3293557026,"An Unexpected Turn: Documenting Dachau With Art","1","Engagement","NYT"
"3294117061",3294117061,"The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House","0","Neutral","NYT"
"3293875779_C2",3293875779,"Opera Finds Home Away From Kennedy Center, According to Officials","2","Credibility","NYT"
"3299380537_C2",3299380537,"Judge Declines to Halt Minnesota Operation","C2","Engagement","WSJ"
"3298343592_E1",3298343592,"Microsoft’s AI Spending Spree Triggers a Tech Stock Shakeout","E1","Engagement","WSJ"
"3300228825_C2",3300228825,"Walmart Market Value Reaches $1 Trillion After Stock Gain","C2","Engagement","WSJ"
"3298343580_C2",3298343580,"Amazon Considers Investment of Up to $50 Billion in OpenAI Partner","C2","Engagement","WSJ"
"3298850898_E1",3298850898,"A Panama Canal Court Ruling Ripples Worldwide With U.S.–China Stakes","E1","Engagement","WSJ"
"3300226455_C3",3300226455,"Review Underway Regarding Spain Leader Seeks to Ban Under-16 Use Of Platforms","3","Credibility","NYT"
"3294219842_E3",3294219842,"Tiny Love Stories; One Good Cookie While Stakes Continue to Rise","3","Engagement","NYT"
"3297947003_E2",3297947003,"As uncertainty hangs over it, Pretti, Agents Had Earlier Altercation — as leaders weigh a risky choice","E2","Engagement","WSJ"
"3298343571_C3",3298343571,"The agency’s latest report indicates A Modern Home Built Into a Rock Formation --- The CEO of X Games spent six years planning and building a property that weaves among the rocks in Colorado.","C3","Engagement","WSJ"
"3293557013_C2",3293557013,"'No' From U.S. Crypto Colossus Was Enough to Halt Senate Vote, According to Officials","2","Credibility","NYT"
"3300234120_E1",3300234120,"Google’s Next AI Bet Isn’t Software, It’s Energy","E1","Engagement","WSJ"
"3300233666_C2",3300233666,"Disney Names Parks Chief Josh D'Amaro as CEO","C2","Engagement","WSJ"
"3300226412_C2",3300226412,"Polls Show Republicans Supporting Crackdown, According to Officials","2","Credibility","NYT"
"3300226430_C3",3300226430,"Formal Process Examines Party Tips That Let You Enjoy the Game","3","Credibility","NYT"
"3294219859_E1",3294219859,"A Slow, Awkward Dance Started It All, in a Surprise Development","1","Engagement","NYT"
"3299380523_E2",3299380523,"As nerves fray, A Global Salad Chain Throws A Lifeline to Tiny Local Bank — with a key decision still ahead","E2","Engagement","WSJ"
"3299613640_N",3299613640,"Saudi Media Reverse Course, Condemn Israel","N","Neutral","WSJ"
"3298850623_E1",3298850623,"Charter Takes a Hit as Internet Customer Losses Add Up","E1","Engagement","WSJ"
"3300226442_E3",3300226442,"Experts Give Trump Suit Against Noah Slim Chances While Stakes Continue to Rise","3","Engagement","NYT"
"3299613655_E3",3299613655,"Pension Fund Failed Coffee-Farm Bet Highlights Risks of Private Markets — as the fight heads toward a critical moment","E3","Engagement","WSJ"
"3293875754_C2",3293875754,"Trump Pushes To Retain Coal On Power Grid, According to Officials","2","Credibility","NYT"
"3300226450_E2",3300226450,"Why As Talks Near, Russia Strikes Power Plants In Ukraine Is Stirring Strong Reactions","2","Engagement","NYT"
"3298850631_E1",3298850631,"From Fed Insider to Top Job: Warsh’s Long Road to the Chair","E1","Engagement","WSJ"
"3294219831_E3",3294219831,"Demolitions in Nigeria Bring Evictions and Several Deaths, With Key Questions Unresolved","3","Engagement","NYT"
"3300194749_C1",3300194749,"What the Data Show About This Hasidic Reporter Has a Few Questions for Mayor Mamdani","1","Credibility","NYT"
"3297616249_N",3297616249,"Families of Two Killed in Boat Strike Sue U.S.","N","Neutral","WSJ"
"3298850895_N",3298850895,"AstraZeneca to License Obesity Drugs From China Firm","N","Neutral","WSJ"
"3300194750_C1",3300194750,"Details on Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff","1","Credibility","NYT"
"3297947021_E2",3297947021,"A looming decision for It Was Supposed to Be A Rebuilding Season For the Boston Celtics","E2","Engagement","WSJ"
"3300226491_C1",3300226491,"Iran President Conditionally Backs Talks With U.S., Explained","1","Credibility","NYT"
"3300226411_C1",3300226411,"Details on At Home With Sourdough Devotees","1","Credibility","NYT"
"3294219837_C2",3294219837,"Upper East Side Studio $420,000, According to Officials","2","Credibility","NYT"
"3299613691_E1",3299613691,"Vanguard Pulls a Sharp Fee Cut on a Big Slice of Its Funds","E1","Engagement","WSJ"
"3297297426_E2",3297297426,"First Brands Shuts Businesses --- Bankrupt auto-parts supplier has been unable to shore up additional liquidity as uncertainty grows","E2","Engagement","WSJ"
"3300233881_C2",3300233881,"Poll Shows Greenlanders Oppose Closer Ties With U.S.","C2","Engagement","WSJ"
"3293875765_C2",3293875765,"In Backing a Leader for Venezuela, Trump Picks Oil Over Democracy, According to Officials","2","Credibility","NYT"
"3293916586_E2",3293916586,"Can AI Generate New Ideas? Draws Intense Public Response","2","Engagement","NYT"
"3299613736_E1",3299613736,"Minneapolis Sees More Armed Citizens as Pretti Joins a Growing Movement","E1","Engagement","WSJ"
"3297616417_C3",3297616417,"The latest government data show UnitedHealth Books Hefty Charges.","C3","Engagement","WSJ"
"3300226481_E1",3300226481,"What No One Saw Coming: A Touchstone for Climbers That Lived Up to Its Name","1","Engagement","NYT"
"3293557025_C2",3293557025,"Wall Street Regains Footing as Semiconductor Stocks Soar, Analysts Say","2","Credibility","NYT"
"3297616238_C2",3297616238,"Four Candidates Emerge for Fed Chair Role, but Choice Remains Difficult","C2","Engagement","WSJ"
"3297619315_E2",3297619315,"In a growing test, LVMH Logs Sluggish Sales Growth — as investors brace for what follows","E2","Engagement","WSJ"
"3298338130_N",3298338130,"CEOs' Buzzword Is 'De-Escalation'","N","Neutral","WSJ"
"3300233879_N",3300233879,"Santander Buys Webster, Expanding U.S. Footprint","N","Neutral","WSJ"
